speaker_id,session,utt_id,expected_output,candidate_alignment_files
FC01,Session1,68,FC01_Session1_0068.npy,data/forced_alignments/FC01/Session1/wav_headMic/0068.TextGrid|data/forced_alignments/FC01/Session1/0068.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/68.TextGrid|data/forced_alignments/FC01/Session1/68.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0068.TextGrid
FC01,Session1,69,FC01_Session1_0069.npy,data/forced_alignments/FC01/Session1/wav_headMic/0069.TextGrid|data/forced_alignments/FC01/Session1/0069.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/69.TextGrid|data/forced_alignments/FC01/Session1/69.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0069.TextGrid
FC01,Session1,70,FC01_Session1_0070.npy,data/forced_alignments/FC01/Session1/wav_headMic/0070.TextGrid|data/forced_alignments/FC01/Session1/0070.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/70.TextGrid|data/forced_alignments/FC01/Session1/70.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0070.TextGrid
FC01,Session1,71,FC01_Session1_0071.npy,data/forced_alignments/FC01/Session1/wav_headMic/0071.TextGrid|data/forced_alignments/FC01/Session1/0071.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/71.TextGrid|data/forced_alignments/FC01/Session1/71.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0071.TextGrid
FC01,Session1,72,FC01_Session1_0072.npy,data/forced_alignments/FC01/Session1/wav_headMic/0072.TextGrid|data/forced_alignments/FC01/Session1/0072.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/72.TextGrid|data/forced_alignments/FC01/Session1/72.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0072.TextGrid
FC01,Session1,73,FC01_Session1_0073.npy,data/forced_alignments/FC01/Session1/wav_headMic/0073.TextGrid|data/forced_alignments/FC01/Session1/0073.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/73.TextGrid|data/forced_alignments/FC01/Session1/73.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0073.TextGrid
FC01,Session1,74,FC01_Session1_0074.npy,data/forced_alignments/FC01/Session1/wav_headMic/0074.TextGrid|data/forced_alignments/FC01/Session1/0074.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/74.TextGrid|data/forced_alignments/FC01/Session1/74.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0074.TextGrid
FC01,Session1,75,FC01_Session1_0075.npy,data/forced_alignments/FC01/Session1/wav_headMic/0075.TextGrid|data/forced_alignments/FC01/Session1/0075.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/75.TextGrid|data/forced_alignments/FC01/Session1/75.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0075.TextGrid
FC01,Session1,76,FC01_Session1_0076.npy,data/forced_alignments/FC01/Session1/wav_headMic/0076.TextGrid|data/forced_alignments/FC01/Session1/0076.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/76.TextGrid|data/forced_alignments/FC01/Session1/76.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0076.TextGrid
FC01,Session1,77,FC01_Session1_0077.npy,data/forced_alignments/FC01/Session1/wav_headMic/0077.TextGrid|data/forced_alignments/FC01/Session1/0077.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/77.TextGrid|data/forced_alignments/FC01/Session1/77.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0077.TextGrid
FC01,Session1,78,FC01_Session1_0078.npy,data/forced_alignments/FC01/Session1/wav_headMic/0078.TextGrid|data/forced_alignments/FC01/Session1/0078.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/78.TextGrid|data/forced_alignments/FC01/Session1/78.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0078.TextGrid
FC01,Session1,79,FC01_Session1_0079.npy,data/forced_alignments/FC01/Session1/wav_headMic/0079.TextGrid|data/forced_alignments/FC01/Session1/0079.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/79.TextGrid|data/forced_alignments/FC01/Session1/79.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0079.TextGrid
FC01,Session1,80,FC01_Session1_0080.npy,data/forced_alignments/FC01/Session1/wav_headMic/0080.TextGrid|data/forced_alignments/FC01/Session1/0080.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/80.TextGrid|data/forced_alignments/FC01/Session1/80.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0080.TextGrid
FC01,Session1,81,FC01_Session1_0081.npy,data/forced_alignments/FC01/Session1/wav_headMic/0081.TextGrid|data/forced_alignments/FC01/Session1/0081.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/81.TextGrid|data/forced_alignments/FC01/Session1/81.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0081.TextGrid
FC01,Session1,82,FC01_Session1_0082.npy,data/forced_alignments/FC01/Session1/wav_headMic/0082.TextGrid|data/forced_alignments/FC01/Session1/0082.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/82.TextGrid|data/forced_alignments/FC01/Session1/82.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0082.TextGrid
FC01,Session1,83,FC01_Session1_0083.npy,data/forced_alignments/FC01/Session1/wav_headMic/0083.TextGrid|data/forced_alignments/FC01/Session1/0083.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/83.TextGrid|data/forced_alignments/FC01/Session1/83.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0083.TextGrid
FC01,Session1,84,FC01_Session1_0084.npy,data/forced_alignments/FC01/Session1/wav_headMic/0084.TextGrid|data/forced_alignments/FC01/Session1/0084.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/84.TextGrid|data/forced_alignments/FC01/Session1/84.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0084.TextGrid
FC01,Session1,85,FC01_Session1_0085.npy,data/forced_alignments/FC01/Session1/wav_headMic/0085.TextGrid|data/forced_alignments/FC01/Session1/0085.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/85.TextGrid|data/forced_alignments/FC01/Session1/85.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0085.TextGrid
FC01,Session1,86,FC01_Session1_0086.npy,data/forced_alignments/FC01/Session1/wav_headMic/0086.TextGrid|data/forced_alignments/FC01/Session1/0086.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/86.TextGrid|data/forced_alignments/FC01/Session1/86.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0086.TextGrid
FC01,Session1,87,FC01_Session1_0087.npy,data/forced_alignments/FC01/Session1/wav_headMic/0087.TextGrid|data/forced_alignments/FC01/Session1/0087.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/87.TextGrid|data/forced_alignments/FC01/Session1/87.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0087.TextGrid
FC01,Session1,88,FC01_Session1_0088.npy,data/forced_alignments/FC01/Session1/wav_headMic/0088.TextGrid|data/forced_alignments/FC01/Session1/0088.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/88.TextGrid|data/forced_alignments/FC01/Session1/88.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0088.TextGrid
FC01,Session1,89,FC01_Session1_0089.npy,data/forced_alignments/FC01/Session1/wav_headMic/0089.TextGrid|data/forced_alignments/FC01/Session1/0089.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/89.TextGrid|data/forced_alignments/FC01/Session1/89.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0089.TextGrid
FC01,Session1,90,FC01_Session1_0090.npy,data/forced_alignments/FC01/Session1/wav_headMic/0090.TextGrid|data/forced_alignments/FC01/Session1/0090.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/90.TextGrid|data/forced_alignments/FC01/Session1/90.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0090.TextGrid
FC01,Session1,91,FC01_Session1_0091.npy,data/forced_alignments/FC01/Session1/wav_headMic/0091.TextGrid|data/forced_alignments/FC01/Session1/0091.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/91.TextGrid|data/forced_alignments/FC01/Session1/91.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0091.TextGrid
FC01,Session1,92,FC01_Session1_0092.npy,data/forced_alignments/FC01/Session1/wav_headMic/0092.TextGrid|data/forced_alignments/FC01/Session1/0092.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/92.TextGrid|data/forced_alignments/FC01/Session1/92.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0092.TextGrid
FC01,Session1,93,FC01_Session1_0093.npy,data/forced_alignments/FC01/Session1/wav_headMic/0093.TextGrid|data/forced_alignments/FC01/Session1/0093.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/93.TextGrid|data/forced_alignments/FC01/Session1/93.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0093.TextGrid
FC01,Session1,94,FC01_Session1_0094.npy,data/forced_alignments/FC01/Session1/wav_headMic/0094.TextGrid|data/forced_alignments/FC01/Session1/0094.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/94.TextGrid|data/forced_alignments/FC01/Session1/94.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0094.TextGrid
FC01,Session1,95,FC01_Session1_0095.npy,data/forced_alignments/FC01/Session1/wav_headMic/0095.TextGrid|data/forced_alignments/FC01/Session1/0095.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/95.TextGrid|data/forced_alignments/FC01/Session1/95.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0095.TextGrid
FC01,Session1,96,FC01_Session1_0096.npy,data/forced_alignments/FC01/Session1/wav_headMic/0096.TextGrid|data/forced_alignments/FC01/Session1/0096.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/96.TextGrid|data/forced_alignments/FC01/Session1/96.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0096.TextGrid
FC01,Session1,97,FC01_Session1_0097.npy,data/forced_alignments/FC01/Session1/wav_headMic/0097.TextGrid|data/forced_alignments/FC01/Session1/0097.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/97.TextGrid|data/forced_alignments/FC01/Session1/97.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0097.TextGrid
FC01,Session1,98,FC01_Session1_0098.npy,data/forced_alignments/FC01/Session1/wav_headMic/0098.TextGrid|data/forced_alignments/FC01/Session1/0098.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/98.TextGrid|data/forced_alignments/FC01/Session1/98.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0098.TextGrid
FC01,Session1,99,FC01_Session1_0099.npy,data/forced_alignments/FC01/Session1/wav_headMic/0099.TextGrid|data/forced_alignments/FC01/Session1/0099.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/99.TextGrid|data/forced_alignments/FC01/Session1/99.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0099.TextGrid
FC01,Session1,100,FC01_Session1_0100.npy,data/forced_alignments/FC01/Session1/wav_headMic/0100.TextGrid|data/forced_alignments/FC01/Session1/0100.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/100.TextGrid|data/forced_alignments/FC01/Session1/100.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0100.TextGrid
FC01,Session1,101,FC01_Session1_0101.npy,data/forced_alignments/FC01/Session1/wav_headMic/0101.TextGrid|data/forced_alignments/FC01/Session1/0101.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/101.TextGrid|data/forced_alignments/FC01/Session1/101.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0101.TextGrid
FC01,Session1,102,FC01_Session1_0102.npy,data/forced_alignments/FC01/Session1/wav_headMic/0102.TextGrid|data/forced_alignments/FC01/Session1/0102.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/102.TextGrid|data/forced_alignments/FC01/Session1/102.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0102.TextGrid
FC01,Session1,103,FC01_Session1_0103.npy,data/forced_alignments/FC01/Session1/wav_headMic/0103.TextGrid|data/forced_alignments/FC01/Session1/0103.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/103.TextGrid|data/forced_alignments/FC01/Session1/103.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0103.TextGrid
FC01,Session1,104,FC01_Session1_0104.npy,data/forced_alignments/FC01/Session1/wav_headMic/0104.TextGrid|data/forced_alignments/FC01/Session1/0104.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/104.TextGrid|data/forced_alignments/FC01/Session1/104.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0104.TextGrid
FC01,Session1,105,FC01_Session1_0105.npy,data/forced_alignments/FC01/Session1/wav_headMic/0105.TextGrid|data/forced_alignments/FC01/Session1/0105.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/105.TextGrid|data/forced_alignments/FC01/Session1/105.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0105.TextGrid
FC01,Session1,106,FC01_Session1_0106.npy,data/forced_alignments/FC01/Session1/wav_headMic/0106.TextGrid|data/forced_alignments/FC01/Session1/0106.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/106.TextGrid|data/forced_alignments/FC01/Session1/106.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0106.TextGrid
FC01,Session1,107,FC01_Session1_0107.npy,data/forced_alignments/FC01/Session1/wav_headMic/0107.TextGrid|data/forced_alignments/FC01/Session1/0107.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/107.TextGrid|data/forced_alignments/FC01/Session1/107.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0107.TextGrid
FC01,Session1,108,FC01_Session1_0108.npy,data/forced_alignments/FC01/Session1/wav_headMic/0108.TextGrid|data/forced_alignments/FC01/Session1/0108.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/108.TextGrid|data/forced_alignments/FC01/Session1/108.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0108.TextGrid
FC01,Session1,109,FC01_Session1_0109.npy,data/forced_alignments/FC01/Session1/wav_headMic/0109.TextGrid|data/forced_alignments/FC01/Session1/0109.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/109.TextGrid|data/forced_alignments/FC01/Session1/109.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0109.TextGrid
FC01,Session1,110,FC01_Session1_0110.npy,data/forced_alignments/FC01/Session1/wav_headMic/0110.TextGrid|data/forced_alignments/FC01/Session1/0110.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/110.TextGrid|data/forced_alignments/FC01/Session1/110.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0110.TextGrid
FC01,Session1,111,FC01_Session1_0111.npy,data/forced_alignments/FC01/Session1/wav_headMic/0111.TextGrid|data/forced_alignments/FC01/Session1/0111.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/111.TextGrid|data/forced_alignments/FC01/Session1/111.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0111.TextGrid
FC01,Session1,112,FC01_Session1_0112.npy,data/forced_alignments/FC01/Session1/wav_headMic/0112.TextGrid|data/forced_alignments/FC01/Session1/0112.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/112.TextGrid|data/forced_alignments/FC01/Session1/112.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0112.TextGrid
FC01,Session1,113,FC01_Session1_0113.npy,data/forced_alignments/FC01/Session1/wav_headMic/0113.TextGrid|data/forced_alignments/FC01/Session1/0113.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/113.TextGrid|data/forced_alignments/FC01/Session1/113.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0113.TextGrid
FC01,Session1,114,FC01_Session1_0114.npy,data/forced_alignments/FC01/Session1/wav_headMic/0114.TextGrid|data/forced_alignments/FC01/Session1/0114.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/114.TextGrid|data/forced_alignments/FC01/Session1/114.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0114.TextGrid
FC01,Session1,115,FC01_Session1_0115.npy,data/forced_alignments/FC01/Session1/wav_headMic/0115.TextGrid|data/forced_alignments/FC01/Session1/0115.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/115.TextGrid|data/forced_alignments/FC01/Session1/115.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0115.TextGrid
FC01,Session1,116,FC01_Session1_0116.npy,data/forced_alignments/FC01/Session1/wav_headMic/0116.TextGrid|data/forced_alignments/FC01/Session1/0116.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/116.TextGrid|data/forced_alignments/FC01/Session1/116.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0116.TextGrid
FC01,Session1,117,FC01_Session1_0117.npy,data/forced_alignments/FC01/Session1/wav_headMic/0117.TextGrid|data/forced_alignments/FC01/Session1/0117.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/117.TextGrid|data/forced_alignments/FC01/Session1/117.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0117.TextGrid
FC01,Session1,118,FC01_Session1_0118.npy,data/forced_alignments/FC01/Session1/wav_headMic/0118.TextGrid|data/forced_alignments/FC01/Session1/0118.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/118.TextGrid|data/forced_alignments/FC01/Session1/118.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0118.TextGrid
FC01,Session1,119,FC01_Session1_0119.npy,data/forced_alignments/FC01/Session1/wav_headMic/0119.TextGrid|data/forced_alignments/FC01/Session1/0119.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/119.TextGrid|data/forced_alignments/FC01/Session1/119.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0119.TextGrid
FC01,Session1,120,FC01_Session1_0120.npy,data/forced_alignments/FC01/Session1/wav_headMic/0120.TextGrid|data/forced_alignments/FC01/Session1/0120.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/120.TextGrid|data/forced_alignments/FC01/Session1/120.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0120.TextGrid
FC01,Session1,121,FC01_Session1_0121.npy,data/forced_alignments/FC01/Session1/wav_headMic/0121.TextGrid|data/forced_alignments/FC01/Session1/0121.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/121.TextGrid|data/forced_alignments/FC01/Session1/121.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0121.TextGrid
FC01,Session1,122,FC01_Session1_0122.npy,data/forced_alignments/FC01/Session1/wav_headMic/0122.TextGrid|data/forced_alignments/FC01/Session1/0122.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/122.TextGrid|data/forced_alignments/FC01/Session1/122.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0122.TextGrid
FC01,Session1,123,FC01_Session1_0123.npy,data/forced_alignments/FC01/Session1/wav_headMic/0123.TextGrid|data/forced_alignments/FC01/Session1/0123.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/123.TextGrid|data/forced_alignments/FC01/Session1/123.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0123.TextGrid
FC01,Session1,124,FC01_Session1_0124.npy,data/forced_alignments/FC01/Session1/wav_headMic/0124.TextGrid|data/forced_alignments/FC01/Session1/0124.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/124.TextGrid|data/forced_alignments/FC01/Session1/124.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0124.TextGrid
FC01,Session1,125,FC01_Session1_0125.npy,data/forced_alignments/FC01/Session1/wav_headMic/0125.TextGrid|data/forced_alignments/FC01/Session1/0125.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/125.TextGrid|data/forced_alignments/FC01/Session1/125.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0125.TextGrid
FC01,Session1,126,FC01_Session1_0126.npy,data/forced_alignments/FC01/Session1/wav_headMic/0126.TextGrid|data/forced_alignments/FC01/Session1/0126.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/126.TextGrid|data/forced_alignments/FC01/Session1/126.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0126.TextGrid
FC01,Session1,127,FC01_Session1_0127.npy,data/forced_alignments/FC01/Session1/wav_headMic/0127.TextGrid|data/forced_alignments/FC01/Session1/0127.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/127.TextGrid|data/forced_alignments/FC01/Session1/127.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0127.TextGrid
FC01,Session1,128,FC01_Session1_0128.npy,data/forced_alignments/FC01/Session1/wav_headMic/0128.TextGrid|data/forced_alignments/FC01/Session1/0128.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/128.TextGrid|data/forced_alignments/FC01/Session1/128.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0128.TextGrid
FC01,Session1,129,FC01_Session1_0129.npy,data/forced_alignments/FC01/Session1/wav_headMic/0129.TextGrid|data/forced_alignments/FC01/Session1/0129.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/129.TextGrid|data/forced_alignments/FC01/Session1/129.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0129.TextGrid
FC01,Session1,130,FC01_Session1_0130.npy,data/forced_alignments/FC01/Session1/wav_headMic/0130.TextGrid|data/forced_alignments/FC01/Session1/0130.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/130.TextGrid|data/forced_alignments/FC01/Session1/130.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0130.TextGrid
FC01,Session1,131,FC01_Session1_0131.npy,data/forced_alignments/FC01/Session1/wav_headMic/0131.TextGrid|data/forced_alignments/FC01/Session1/0131.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/131.TextGrid|data/forced_alignments/FC01/Session1/131.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0131.TextGrid
FC01,Session1,132,FC01_Session1_0132.npy,data/forced_alignments/FC01/Session1/wav_headMic/0132.TextGrid|data/forced_alignments/FC01/Session1/0132.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/132.TextGrid|data/forced_alignments/FC01/Session1/132.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0132.TextGrid
FC01,Session1,133,FC01_Session1_0133.npy,data/forced_alignments/FC01/Session1/wav_headMic/0133.TextGrid|data/forced_alignments/FC01/Session1/0133.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/133.TextGrid|data/forced_alignments/FC01/Session1/133.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0133.TextGrid
FC01,Session1,134,FC01_Session1_0134.npy,data/forced_alignments/FC01/Session1/wav_headMic/0134.TextGrid|data/forced_alignments/FC01/Session1/0134.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/134.TextGrid|data/forced_alignments/FC01/Session1/134.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0134.TextGrid
FC01,Session1,135,FC01_Session1_0135.npy,data/forced_alignments/FC01/Session1/wav_headMic/0135.TextGrid|data/forced_alignments/FC01/Session1/0135.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/135.TextGrid|data/forced_alignments/FC01/Session1/135.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0135.TextGrid
FC01,Session1,136,FC01_Session1_0136.npy,data/forced_alignments/FC01/Session1/wav_headMic/0136.TextGrid|data/forced_alignments/FC01/Session1/0136.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/136.TextGrid|data/forced_alignments/FC01/Session1/136.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0136.TextGrid
FC01,Session1,137,FC01_Session1_0137.npy,data/forced_alignments/FC01/Session1/wav_headMic/0137.TextGrid|data/forced_alignments/FC01/Session1/0137.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/137.TextGrid|data/forced_alignments/FC01/Session1/137.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0137.TextGrid
FC01,Session1,138,FC01_Session1_0138.npy,data/forced_alignments/FC01/Session1/wav_headMic/0138.TextGrid|data/forced_alignments/FC01/Session1/0138.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/138.TextGrid|data/forced_alignments/FC01/Session1/138.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0138.TextGrid
FC01,Session1,139,FC01_Session1_0139.npy,data/forced_alignments/FC01/Session1/wav_headMic/0139.TextGrid|data/forced_alignments/FC01/Session1/0139.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/139.TextGrid|data/forced_alignments/FC01/Session1/139.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0139.TextGrid
FC01,Session1,140,FC01_Session1_0140.npy,data/forced_alignments/FC01/Session1/wav_headMic/0140.TextGrid|data/forced_alignments/FC01/Session1/0140.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/140.TextGrid|data/forced_alignments/FC01/Session1/140.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0140.TextGrid
FC01,Session1,141,FC01_Session1_0141.npy,data/forced_alignments/FC01/Session1/wav_headMic/0141.TextGrid|data/forced_alignments/FC01/Session1/0141.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/141.TextGrid|data/forced_alignments/FC01/Session1/141.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0141.TextGrid
FC01,Session1,142,FC01_Session1_0142.npy,data/forced_alignments/FC01/Session1/wav_headMic/0142.TextGrid|data/forced_alignments/FC01/Session1/0142.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/142.TextGrid|data/forced_alignments/FC01/Session1/142.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0142.TextGrid
FC01,Session1,143,FC01_Session1_0143.npy,data/forced_alignments/FC01/Session1/wav_headMic/0143.TextGrid|data/forced_alignments/FC01/Session1/0143.TextGrid|data/forced_alignments/FC01/Session1/wav_headMic/143.TextGrid|data/forced_alignments/FC01/Session1/143.TextGrid|data/forced_alignments/data/torgo_raw/FC01/Session1/wav_headMic/0143.TextGrid
